SEXO,POSSUI_CARRO,POSSUI_IMOVEL,QTD_FILHOS,RENDA_ANUAL,TIPO_RENDA,ESCOLARIDADE,ESTADO_CIVIL,TIPO_MORADIA,DIAS_EMPREGADO,TAMANHO_FAMILIA,IDADE,ROTULO
F,Sim,Sim,0,270000.0,Representate comercial,Graduação incompleta,Casado no civil,Habitação popular,3173,2.0,28.0,BOM
F,Sim,Sim,0,270000.0,Representate comercial,Graduação incompleta,Casado no civil,Habitação popular,3173,2.0,28.0,BOM
F,Sim,Sim,1,450000.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,708,3.0,49.0,BOM
F,Sim,Sim,1,450000.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,708,3.0,49.0,BOM
M,Não,Sim,1,180000.0,Trabalho,Licenciatura,Casado,Com os pais,1286,3.0,39.0,BOM
F,Não,Sim,0,112500.0,Trabalho,Graduação completa,Casado no civil,Casa / Apartamento,3173,2.0,28.0,BOM
F,Não,Sim,0,112500.0,Trabalho,Graduação completa,Casado no civil,Casa / Apartamento,3173,2.0,28.0,BOM
F,Não,Sim,0,112500.0,Trabalho,Graduação completa,Casado no civil,Casa / Apartamento,3173,2.0,28.0,BOM
M,Não,Sim,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,5730,2.0,56.0,BOM
M,Não,Sim,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,5730,2.0,56.0,BOM
M,Sim,Não,2,202500.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,2989,4.0,40.0,BOM
M,Sim,Não,2,202500.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,2989,4.0,40.0,BOM
M,Sim,Sim,0,247500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,4025,2.0,35.0,BOM
M,Sim,Sim,1,765000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,1194,3.0,33.0,BOM
M,Sim,Sim,1,765000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,1194,3.0,33.0,BOM
M,Sim,Sim,1,765000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,1194,3.0,33.0,BOM
F,Não,Sim,1,270000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4391,3.0,37.0,BOM
F,Não,Sim,1,270000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4391,3.0,37.0,BOM
F,Não,Sim,1,270000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4391,3.0,37.0,BOM
F,Não,Sim,0,315000.0,Trabalho,Graduação completa,Divorciado,Casa / Apartamento,555,1.0,36.0,BOM
F,Não,Sim,0,315000.0,Trabalho,Graduação completa,Divorciado,Casa / Apartamento,555,1.0,36.0,BOM
M,Sim,Sim,2,157500.0,Trabalho,Licenciatura,Casado,Com os pais,4056,4.0,35.0,BOM
M,Sim,Sim,2,157500.0,Trabalho,Licenciatura,Casado,Com os pais,4056,4.0,35.0,BOM
M,Sim,Sim,2,157500.0,Trabalho,Licenciatura,Casado,Com os pais,4056,4.0,35.0,BOM
M,Sim,Sim,2,157500.0,Trabalho,Licenciatura,Casado,Com os pais,4056,4.0,35.0,BOM
M,Sim,Sim,2,157500.0,Trabalho,Licenciatura,Casado,Com os pais,4056,4.0,35.0,BOM
M,Não,Sim,0,360000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,2747,2.0,42.0,BOM
M,Não,Sim,0,360000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,2747,2.0,42.0,BOM
F,Não,Sim,0,112500.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,312,2.0,24.0,BOM
F,Não,Não,0,157500.0,Representate comercial,Graduação completa,Divorciado,Com os pais,432,1.0,43.0,BOM
F,Não,Não,0,157500.0,Representate comercial,Graduação completa,Divorciado,Com os pais,432,1.0,43.0,BOM
F,Não,Não,0,157500.0,Representate comercial,Graduação completa,Divorciado,Com os pais,432,1.0,43.0,BOM
F,Não,Não,0,157500.0,Representate comercial,Graduação completa,Divorciado,Com os pais,432,1.0,43.0,BOM
F,Não,Não,0,157500.0,Representate comercial,Graduação completa,Divorciado,Com os pais,432,1.0,43.0,BOM
F,Não,Não,0,157500.0,Representate comercial,Graduação completa,Divorciado,Com os pais,432,1.0,43.0,BOM
F,Não,Não,0,157500.0,Representate comercial,Graduação completa,Divorciado,Com os pais,432,1.0,43.0,BOM
F,Não,Não,0,157500.0,Representate comercial,Graduação completa,Divorciado,Com os pais,432,1.0,43.0,BOM
F,Não,Não,0,157500.0,Representate comercial,Graduação completa,Divorciado,Com os pais,432,1.0,43.0,BOM
F,Não,Não,0,157500.0,Representate comercial,Graduação completa,Divorciado,Com os pais,432,1.0,43.0,BOM
F,Não,Não,0,157500.0,Representate comercial,Graduação completa,Divorciado,Com os pais,432,1.0,43.0,BOM
F,Não,Não,0,157500.0,Representate comercial,Graduação completa,Divorciado,Com os pais,432,1.0,43.0,BOM
F,Não,Não,0,157500.0,Representate comercial,Graduação completa,Divorciado,Com os pais,432,1.0,43.0,BOM
F,Não,Não,0,157500.0,Representate comercial,Graduação completa,Divorciado,Com os pais,432,1.0,43.0,BOM
M,Não,Sim,0,382500.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Casa / Apartamento,-365243,1.0,59.0,BOM
M,Não,Sim,0,382500.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Casa / Apartamento,-365243,1.0,59.0,BOM
M,Não,Sim,0,382500.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Casa / Apartamento,-365243,1.0,59.0,BOM
M,Não,Sim,0,382500.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Casa / Apartamento,-365243,1.0,59.0,BOM
M,Não,Sim,0,382500.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Casa / Apartamento,-365243,1.0,59.0,BOM
M,Não,Sim,0,382500.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Casa / Apartamento,-365243,1.0,59.0,BOM
M,Não,Sim,0,382500.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Casa / Apartamento,-365243,1.0,59.0,BOM
M,Não,Sim,0,382500.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Casa / Apartamento,-365243,1.0,59.0,BOM
F,Não,Não,0,135000.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,1560,2.0,26.0,BOM
F,Não,Não,0,135000.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,1560,2.0,26.0,BOM
M,Sim,Não,0,225000.0,Pensão/Aposentadoria,Licenciatura,Casado no civil,Casa / Apartamento,-365243,2.0,50.0,BOM
M,Sim,Não,0,225000.0,Pensão/Aposentadoria,Licenciatura,Casado no civil,Casa / Apartamento,-365243,2.0,50.0,BOM
M,Sim,Não,0,315000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,3720,2.0,43.0,BOM
M,Sim,Não,0,315000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,3720,2.0,43.0,BOM
M,Sim,Não,0,315000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,3720,2.0,43.0,BOM
M,Sim,Não,0,315000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,3720,2.0,43.0,BOM
M,Sim,Não,0,315000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,3720,2.0,43.0,BOM
F,Não,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2901,2.0,54.0,BOM
F,Não,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2901,2.0,54.0,BOM
F,Não,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2901,2.0,54.0,BOM
F,Não,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2901,2.0,54.0,BOM
F,Não,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2901,2.0,54.0,BOM
F,Não,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2901,2.0,54.0,BOM
F,Não,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2901,2.0,54.0,BOM
F,Não,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2901,2.0,54.0,BOM
F,Não,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2901,2.0,54.0,BOM
F,Não,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2901,2.0,54.0,BOM
F,Não,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2901,2.0,54.0,BOM
F,Não,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2901,2.0,54.0,BOM
F,Não,Não,0,157500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3174,2.0,35.0,BOM
F,Não,Não,0,157500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3174,2.0,35.0,BOM
F,Não,Não,0,157500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3174,2.0,35.0,BOM
F,Não,Não,0,157500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3174,2.0,35.0,BOM
F,Não,Não,0,157500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3174,2.0,35.0,BOM
F,Sim,Não,0,144000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,63.0,BOM
M,Sim,Não,0,229500.0,Trabalho,Graduação incompleta,Casado,Apartamento Co-op,1256,2.0,50.0,BOM
M,Sim,Não,0,229500.0,Trabalho,Graduação incompleta,Casado,Apartamento Co-op,1256,2.0,50.0,BOM
M,Sim,Não,0,229500.0,Trabalho,Graduação incompleta,Casado,Apartamento Co-op,1256,2.0,50.0,BOM
M,Sim,Não,0,229500.0,Trabalho,Graduação incompleta,Casado,Apartamento Co-op,1256,2.0,50.0,BOM
M,Sim,Não,0,229500.0,Trabalho,Graduação incompleta,Casado,Apartamento Co-op,1256,2.0,50.0,BOM
M,Sim,Não,0,229500.0,Trabalho,Graduação incompleta,Casado,Apartamento Co-op,1256,2.0,50.0,BOM
M,Sim,Não,0,229500.0,Trabalho,Graduação incompleta,Casado,Apartamento Co-op,1256,2.0,50.0,BOM
F,Não,Não,0,270000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,5792,2.0,48.0,BOM
F,Não,Não,0,270000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,5792,2.0,48.0,BOM
F,Não,Não,0,270000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,5792,2.0,48.0,BOM
F,Não,Não,0,270000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,5792,2.0,48.0,BOM
F,Não,Não,0,270000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,5792,2.0,48.0,BOM
F,Não,Não,0,270000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,5792,2.0,48.0,BOM
F,Não,Não,0,270000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,5792,2.0,48.0,BOM
F,Não,Não,0,270000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,5792,2.0,48.0,BOM
F,Não,Não,0,292500.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,8684,2.0,57.0,BOM
F,Não,Não,0,292500.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,8684,2.0,57.0,BOM
F,Não,Não,0,292500.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,8684,2.0,57.0,BOM
F,Não,Não,0,292500.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,8684,2.0,57.0,BOM
F,Não,Não,0,292500.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,8684,2.0,57.0,BOM
F,Não,Não,0,292500.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,8684,2.0,57.0,BOM
F,Não,Não,0,292500.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,8684,2.0,57.0,BOM
F,Não,Não,0,292500.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,8684,2.0,57.0,BOM
F,Não,Não,0,292500.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,8684,2.0,57.0,BOM
F,Não,Não,0,292500.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,8684,2.0,57.0,BOM
F,Não,Não,0,292500.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,8684,2.0,57.0,BOM
F,Não,Não,0,292500.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,8684,2.0,57.0,BOM
F,Não,Não,0,292500.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,8684,2.0,57.0,BOM
F,Não,Não,0,270000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,860,2.0,34.0,BOM
F,Não,Não,0,270000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,860,2.0,34.0,BOM
F,Não,Não,0,270000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,860,2.0,34.0,BOM
F,Não,Não,0,270000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,860,2.0,34.0,BOM
F,Sim,Não,0,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,798,2.0,40.0,BOM
F,Sim,Não,0,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,798,2.0,40.0,BOM
F,Sim,Não,0,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,798,2.0,40.0,BOM
F,Sim,Não,0,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,798,2.0,40.0,BOM
F,Sim,Não,0,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,798,2.0,40.0,BOM
F,Sim,Não,0,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,798,2.0,40.0,BOM
F,Sim,Não,0,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,798,2.0,40.0,BOM
F,Sim,Não,0,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,798,2.0,40.0,BOM
F,Sim,Não,0,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,798,2.0,40.0,BOM
F,Sim,Não,0,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,798,2.0,40.0,BOM
F,Sim,Não,0,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,798,2.0,40.0,BOM
M,Sim,Não,0,157500.0,Trabalho,Graduação incompleta,Casado,Com os pais,982,2.0,29.0,BOM
M,Sim,Não,0,157500.0,Trabalho,Graduação incompleta,Casado,Com os pais,982,2.0,29.0,BOM
M,Sim,Não,0,157500.0,Trabalho,Graduação incompleta,Casado,Com os pais,982,2.0,29.0,BOM
M,Sim,Não,0,157500.0,Trabalho,Graduação incompleta,Casado,Com os pais,982,2.0,29.0,BOM
F,Não,Não,0,74250.0,Trabalho,Graduação completa,Divorciado,Habitação popular,5243,1.0,52.0,BOM
F,Não,Não,0,74250.0,Trabalho,Graduação completa,Divorciado,Habitação popular,5243,1.0,52.0,BOM
F,Não,Não,0,74250.0,Trabalho,Graduação completa,Divorciado,Habitação popular,5243,1.0,52.0,BOM
F,Não,Não,0,135000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,2139,2.0,39.0,BOM
F,Não,Não,0,135000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,2139,2.0,39.0,BOM
F,Não,Não,0,135000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,2139,2.0,39.0,BOM
M,Sim,Não,1,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,921,3.0,27.0,BOM
M,Sim,Não,1,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,921,3.0,27.0,BOM
M,Sim,Não,1,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,921,3.0,27.0,BOM
M,Sim,Não,1,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,921,3.0,27.0,BOM
M,Sim,Não,1,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,921,3.0,27.0,BOM
F,Não,Não,0,144000.0,Trabalho,Licenciatura,Solteiro,Casa / Apartamento,8987,1.0,44.0,BOM
F,Não,Não,0,144000.0,Trabalho,Licenciatura,Solteiro,Casa / Apartamento,8987,1.0,44.0,BOM
F,Não,Não,0,144000.0,Trabalho,Licenciatura,Solteiro,Casa / Apartamento,8987,1.0,44.0,BOM
F,Não,Não,0,202500.0,Servidor público,Graduação completa,Casado,Com os pais,1287,2.0,40.0,BOM
F,Não,Não,0,202500.0,Servidor público,Graduação completa,Casado,Com os pais,1287,2.0,40.0,BOM
F,Não,Não,0,202500.0,Servidor público,Graduação completa,Casado,Com os pais,1287,2.0,40.0,BOM
F,Não,Não,0,202500.0,Servidor público,Graduação completa,Casado,Com os pais,1287,2.0,40.0,BOM
F,Não,Não,0,40500.0,Pensão/Aposentadoria,Licenciatura,Solteiro,Casa / Apartamento,-365243,1.0,58.0,BOM
M,Sim,Não,0,337500.0,Servidor público,Graduação completa,Casado,Com os pais,1652,2.0,28.0,BOM
M,Sim,Não,0,337500.0,Servidor público,Graduação completa,Casado,Com os pais,1652,2.0,28.0,BOM
M,Sim,Não,0,337500.0,Servidor público,Graduação completa,Casado,Com os pais,1652,2.0,28.0,BOM
M,Sim,Não,0,337500.0,Servidor público,Graduação completa,Casado,Com os pais,1652,2.0,28.0,BOM
M,Sim,Não,0,337500.0,Servidor público,Graduação completa,Casado,Com os pais,1652,2.0,28.0,BOM
M,Não,Não,0,180000.0,Representate comercial,Licenciatura,Casado,Habitação popular,2443,2.0,40.0,BOM
M,Não,Não,0,180000.0,Representate comercial,Licenciatura,Casado,Habitação popular,2443,2.0,40.0,BOM
M,Não,Não,0,180000.0,Representate comercial,Licenciatura,Casado,Habitação popular,2443,2.0,40.0,BOM
M,Não,Não,0,180000.0,Representate comercial,Licenciatura,Casado,Habitação popular,2443,2.0,40.0,BOM
M,Não,Não,0,180000.0,Representate comercial,Licenciatura,Casado,Habitação popular,2443,2.0,40.0,BOM
M,Não,Não,0,180000.0,Representate comercial,Licenciatura,Casado,Habitação popular,2443,2.0,40.0,BOM
M,Não,Não,0,180000.0,Representate comercial,Licenciatura,Casado,Habitação popular,2443,2.0,40.0,BOM
F,Não,Não,0,130500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,4816,2.0,41.0,BOM
F,Não,Não,0,130500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,4816,2.0,41.0,BOM
F,Não,Não,0,130500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,4816,2.0,41.0,BOM
F,Não,Não,0,130500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,4816,2.0,41.0,BOM
F,Não,Não,0,130500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,4816,2.0,41.0,BOM
F,Não,Não,0,130500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,4816,2.0,41.0,BOM
F,Não,Não,0,130500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,4816,2.0,41.0,BOM
F,Não,Não,0,130500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,4816,2.0,41.0,BOM
F,Não,Não,0,130500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,4816,2.0,41.0,BOM
F,Não,Não,0,130500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,4816,2.0,41.0,BOM
F,Não,Não,0,130500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,4816,2.0,41.0,BOM
F,Não,Não,0,130500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,4816,2.0,41.0,BOM
F,Não,Não,0,130500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,4816,2.0,41.0,BOM
F,Não,Não,0,130500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,4816,2.0,41.0,BOM
F,Não,Não,0,144000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,58.0,BOM
F,Não,Não,0,144000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,58.0,BOM
F,Não,Não,0,193500.0,Trabalho,Licenciatura,Solteiro,Habitação popular,1866,1.0,44.0,BOM
F,Não,Não,0,193500.0,Trabalho,Licenciatura,Solteiro,Habitação popular,1866,1.0,44.0,BOM
F,Não,Não,0,193500.0,Trabalho,Licenciatura,Solteiro,Habitação popular,1866,1.0,44.0,BOM
F,Não,Não,0,193500.0,Trabalho,Licenciatura,Solteiro,Habitação popular,1866,1.0,44.0,BOM
F,Não,Não,0,112500.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Casa / Apartamento,-365243,1.0,60.0,BOM
F,Não,Não,0,112500.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Casa / Apartamento,-365243,1.0,60.0,BOM
F,Não,Não,0,112500.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Casa / Apartamento,-365243,1.0,60.0,BOM
F,Não,Não,0,112500.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Casa / Apartamento,-365243,1.0,60.0,BOM
F,Sim,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Sim,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Sim,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Sim,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Sim,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Sim,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Sim,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Sim,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Sim,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Sim,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Sim,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Sim,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Sim,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Sim,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
M,Sim,Não,0,267750.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,4727,2.0,58.0,BOM
M,Sim,Não,0,267750.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,4727,2.0,58.0,BOM
M,Sim,Não,0,267750.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,4727,2.0,58.0,BOM
M,Sim,Não,0,267750.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,4727,2.0,58.0,BOM
M,Sim,Não,0,267750.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,4727,2.0,58.0,BOM
M,Sim,Não,0,267750.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,4727,2.0,58.0,BOM
M,Sim,Não,0,267750.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,4727,2.0,58.0,BOM
M,Sim,Não,0,267750.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,4727,2.0,58.0,BOM
F,Não,Não,0,139500.0,Trabalho,Graduação completa,Divorciado,Casa / Apartamento,7100,1.0,44.0,BOM
F,Não,Não,0,139500.0,Trabalho,Graduação completa,Divorciado,Casa / Apartamento,7100,1.0,44.0,BOM
F,Não,Não,0,139500.0,Trabalho,Graduação completa,Divorciado,Casa / Apartamento,7100,1.0,44.0,BOM
M,Não,Não,0,67500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,5304,2.0,51.0,BOM
M,Não,Não,0,67500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,5304,2.0,51.0,BOM
M,Sim,Não,0,252000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2443,2.0,29.0,BOM
M,Sim,Não,0,252000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2443,2.0,29.0,BOM
M,Sim,Não,0,252000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2443,2.0,29.0,BOM
M,Sim,Não,0,252000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2443,2.0,29.0,BOM
M,Sim,Não,0,252000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2443,2.0,29.0,BOM
M,Sim,Não,0,252000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2443,2.0,29.0,BOM
M,Sim,Não,0,252000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2443,2.0,29.0,BOM
M,Não,Não,0,180000.0,Representate comercial,Ensino fundamental,Casado,Casa / Apartamento,130,2.0,58.0,BOM
M,Não,Não,0,180000.0,Representate comercial,Ensino fundamental,Casado,Casa / Apartamento,130,2.0,58.0,BOM
F,Não,Não,0,135000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,5273,2.0,54.0,BOM
F,Não,Não,0,135000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,5273,2.0,54.0,BOM
F,Sim,Não,0,900000.0,Trabalho,Graduação completa,Solteiro,Casa / Apartamento,7404,1.0,52.0,BOM
F,Sim,Não,0,900000.0,Trabalho,Graduação completa,Solteiro,Casa / Apartamento,7404,1.0,52.0,BOM
M,Sim,Não,0,180000.0,Representate comercial,Graduação completa,Casado no civil,Casa / Apartamento,586,2.0,41.0,BOM
M,Sim,Não,0,180000.0,Representate comercial,Graduação completa,Casado no civil,Casa / Apartamento,586,2.0,41.0,BOM
M,Sim,Não,0,180000.0,Representate comercial,Graduação completa,Casado no civil,Casa / Apartamento,586,2.0,41.0,BOM
M,Sim,Não,0,180000.0,Representate comercial,Graduação completa,Casado no civil,Casa / Apartamento,586,2.0,41.0,BOM
M,Sim,Não,0,180000.0,Representate comercial,Graduação completa,Casado no civil,Casa / Apartamento,586,2.0,41.0,BOM
M,Sim,Não,0,180000.0,Representate comercial,Graduação completa,Casado no civil,Casa / Apartamento,586,2.0,41.0,BOM
